#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
367406:8754,398:398,05/12/23 16:54:09,STABLE BEAMS,6800,0.000441366,0.000427242,57.0,PLTZERO
367406:8754,399:399,05/12/23 16:54:32,STABLE BEAMS,6800,0.000441110,0.000420743,57.0,PLTZERO
367406:8754,400:400,05/12/23 16:54:55,STABLE BEAMS,6800,0.000440597,0.000426684,57.0,PLTZERO
367406:8754,401:401,05/12/23 16:55:19,STABLE BEAMS,6800,0.000439901,0.000417897,56.9,PLTZERO
367406:8754,402:402,05/12/23 16:55:42,STABLE BEAMS,6800,0.000439563,0.000419605,56.8,PLTZERO
367406:8754,403:403,05/12/23 16:56:05,STABLE BEAMS,6800,0.000439383,0.000425579,56.8,PLTZERO
367406:8754,404:404,05/12/23 16:56:28,STABLE BEAMS,6800,0.000438767,0.000420219,56.7,PLTZERO
367406:8754,405:405,05/12/23 16:56:52,STABLE BEAMS,6800,0.000437565,0.000424118,56.6,PLTZERO
367406:8754,406:406,05/12/23 16:57:15,STABLE BEAMS,6800,0.000438619,0.000424900,56.7,PLTZERO
367406:8754,407:407,05/12/23 16:57:38,STABLE BEAMS,6800,0.000439096,0.000425060,56.8,PLTZERO
367406:8754,408:408,05/12/23 16:58:02,STABLE BEAMS,6800,0.000438932,0.000425163,56.7,PLTZERO
367406:8754,409:409,05/12/23 16:58:25,STABLE BEAMS,6800,0.000438634,0.000425064,56.7,PLTZERO
367406:8754,410:410,05/12/23 16:58:48,STABLE BEAMS,6800,0.000438288,0.000424815,56.7,PLTZERO
367406:8754,411:411,05/12/23 16:59:12,STABLE BEAMS,6800,0.000438007,0.000424569,56.6,PLTZERO
367406:8754,412:412,05/12/23 16:59:35,STABLE BEAMS,6800,0.000438076,0.000424706,56.6,PLTZERO
367406:8754,413:413,05/12/23 16:59:58,STABLE BEAMS,6800,0.000437888,0.000424541,56.6,PLTZERO
367406:8754,414:414,05/12/23 17:00:22,STABLE BEAMS,6800,0.000437552,0.000424229,56.6,PLTZERO
367406:8754,415:415,05/12/23 17:00:45,STABLE BEAMS,6800,0.000437280,0.000418931,56.5,PLTZERO
367406:8754,416:416,05/12/23 17:01:08,STABLE BEAMS,6800,0.000436671,0.000423497,56.4,PLTZERO
367406:8754,417:417,05/12/23 17:01:32,STABLE BEAMS,6800,0.000437246,0.000423978,56.5,PLTZERO
367406:8754,418:418,05/12/23 17:01:55,STABLE BEAMS,6800,0.000435674,0.000417737,56.3,PLTZERO
367406:8754,419:419,05/12/23 17:02:18,STABLE BEAMS,6800,0.000435986,0.000422752,56.4,PLTZERO
367406:8754,420:420,05/12/23 17:02:42,STABLE BEAMS,6800,0.000435937,0.000422812,56.3,PLTZERO
367406:8754,421:421,05/12/23 17:03:05,STABLE BEAMS,6800,0.000433056,0.000420163,56.0,PLTZERO
367406:8754,422:422,05/12/23 17:03:28,STABLE BEAMS,6800,0.000433845,0.000420901,56.1,PLTZERO
367406:8754,423:423,05/12/23 17:03:51,STABLE BEAMS,6800,0.000433883,0.000420947,56.1,PLTZERO
367406:8754,424:424,05/12/23 17:04:15,STABLE BEAMS,6800,0.000433445,0.000420408,56.0,PLTZERO
367406:8754,425:425,05/12/23 17:04:38,STABLE BEAMS,6800,0.000433295,0.000420368,56.0,PLTZERO
367406:8754,426:426,05/12/23 17:05:01,STABLE BEAMS,6800,0.000432802,0.000419910,55.9,PLTZERO
367406:8754,427:427,05/12/23 17:05:25,STABLE BEAMS,6800,0.000438226,0.000424674,56.6,PLTZERO
367406:8754,428:428,05/12/23 17:05:48,STABLE BEAMS,6800,0.000451528,0.000435730,58.4,PLTZERO
367406:8754,429:429,05/12/23 17:06:11,STABLE BEAMS,6800,0.000451865,0.000435909,58.4,PLTZERO
367406:8754,430:430,05/12/23 17:06:35,STABLE BEAMS,6800,0.000451387,0.000435571,58.3,PLTZERO
367406:8754,431:431,05/12/23 17:06:58,STABLE BEAMS,6800,0.000450857,0.000435111,58.3,PLTZERO
367406:8754,432:432,05/12/23 17:07:21,STABLE BEAMS,6800,0.000448923,0.000435422,58.0,PLTZERO
367406:8754,433:433,05/12/23 17:07:45,STABLE BEAMS,6800,0.000448386,0.000341598,58.0,PLTZERO
367406:8754,434:434,05/12/23 17:08:08,STABLE BEAMS,6800,0.000449043,0.000435404,58.0,PLTZERO
367406:8754,435:435,05/12/23 17:08:31,STABLE BEAMS,6800,0.000447401,0.000434150,57.8,PLTZERO
367406:8754,436:436,05/12/23 17:08:54,STABLE BEAMS,6800,0.000445760,0.000430916,57.6,PLTZERO
367406:8754,437:437,05/12/23 17:09:18,STABLE BEAMS,6800,0.000446531,0.000431527,57.7,PLTZERO
367406:8754,438:438,05/12/23 17:09:41,STABLE BEAMS,6800,0.000448813,0.000433467,58.0,PLTZERO
367406:8754,439:439,05/12/23 17:10:04,STABLE BEAMS,6800,0.000449833,0.000434141,58.1,PLTZERO
367406:8754,440:440,05/12/23 17:10:28,STABLE BEAMS,6800,0.000450125,0.000434407,58.2,PLTZERO
367406:8754,441:441,05/12/23 17:10:51,STABLE BEAMS,6800,0.000450290,0.000152142,58.2,PLTZERO
367406:8754,442:442,05/12/23 17:11:14,STABLE BEAMS,6800,0.000450592,0.000434737,58.2,PLTZERO
367406:8754,443:443,05/12/23 17:11:38,STABLE BEAMS,6800,0.000450620,0.000434836,58.2,PLTZERO
367406:8754,444:444,05/12/23 17:12:01,STABLE BEAMS,6800,0.000450436,0.000434717,58.2,PLTZERO
367406:8754,445:445,05/12/23 17:12:24,STABLE BEAMS,6800,0.000450293,0.000349070,58.2,PLTZERO
367406:8754,446:446,05/12/23 17:12:48,STABLE BEAMS,6800,0.000449931,0.000208861,58.2,PLTZERO
367406:8754,447:447,05/12/23 17:13:11,STABLE BEAMS,6800,0.000449452,0.000433612,58.1,PLTZERO
367406:8754,448:448,05/12/23 17:13:34,STABLE BEAMS,6800,0.000449345,0.000434000,58.1,PLTZERO
367406:8754,449:449,05/12/23 17:13:57,STABLE BEAMS,6800,0.000450237,0.000419912,58.2,PLTZERO
367406:8754,450:450,05/12/23 17:14:21,STABLE BEAMS,6800,0.000450529,0.000295555,58.2,PLTZERO
367406:8754,451:451,05/12/23 17:14:44,STABLE BEAMS,6800,0.000450822,0.000411053,58.3,PLTZERO
367406:8754,452:452,05/12/23 17:15:07,STABLE BEAMS,6800,0.000449824,0.000434468,58.1,PLTZERO
367406:8754,453:453,05/12/23 17:15:31,STABLE BEAMS,6800,0.000449655,0.000434382,58.1,PLTZERO
367406:8754,454:454,05/12/23 17:15:54,STABLE BEAMS,6800,0.000448604,0.000433586,58.0,PLTZERO
367406:8754,455:455,05/12/23 17:16:17,STABLE BEAMS,6800,0.000448363,0.000433300,58.0,PLTZERO
367406:8754,456:456,05/12/23 17:16:41,STABLE BEAMS,6800,0.000448713,0.000433644,58.0,PLTZERO
367406:8754,457:457,05/12/23 17:17:04,STABLE BEAMS,6800,0.000448636,0.000433541,58.0,PLTZERO
367406:8754,458:458,05/12/23 17:17:27,STABLE BEAMS,6800,0.000448384,0.000433442,58.0,PLTZERO
367406:8754,459:459,05/12/23 17:17:51,STABLE BEAMS,6800,0.000448146,0.000433200,57.9,PLTZERO
367406:8754,460:460,05/12/23 17:18:14,STABLE BEAMS,6800,0.000447627,0.000432921,57.9,PLTZERO
367406:8754,461:461,05/12/23 17:18:37,STABLE BEAMS,6800,0.000447160,0.000432495,57.8,PLTZERO
367406:8754,462:462,05/12/23 17:19:01,STABLE BEAMS,6800,0.000446763,0.000361427,57.7,PLTZERO
367406:8754,463:463,05/12/23 17:19:24,STABLE BEAMS,6800,0.000445939,0.000222036,57.6,PLTZERO
367406:8754,464:464,05/12/23 17:19:47,STABLE BEAMS,6800,0.000446146,0.000417236,57.7,PLTZERO
367406:8754,465:465,05/12/23 17:20:10,STABLE BEAMS,6800,0.000446017,0.000419916,57.7,PLTZERO
367406:8754,466:466,05/12/23 17:20:34,STABLE BEAMS,6800,0.000445538,0.000421163,57.6,PLTZERO
367406:8754,467:467,05/12/23 17:20:57,STABLE BEAMS,6800,0.000445622,0.000424970,57.6,PLTZERO
367406:8754,468:468,05/12/23 17:21:20,STABLE BEAMS,6800,0.000445830,0.000419496,57.6,PLTZERO
367406:8754,469:469,05/12/23 17:21:44,STABLE BEAMS,6800,0.000445605,0.000424967,57.6,PLTZERO
367406:8754,470:470,05/12/23 17:22:07,STABLE BEAMS,6800,0.000445400,0.000325010,57.6,PLTZERO
367406:8754,471:471,05/12/23 17:22:30,STABLE BEAMS,6800,0.000445038,0.000418950,57.5,PLTZERO
367406:8754,472:472,05/12/23 17:22:54,STABLE BEAMS,6800,0.000444666,0.000430360,57.5,PLTZERO
367406:8754,473:473,05/12/23 17:23:17,STABLE BEAMS,6800,0.000444046,0.000423519,57.4,PLTZERO
367406:8754,474:474,05/12/23 17:23:40,STABLE BEAMS,6800,0.000443755,0.000382685,57.4,PLTZERO
367406:8754,475:475,05/12/23 17:24:04,STABLE BEAMS,6800,0.000443877,0.000423579,57.4,PLTZERO
367406:8754,476:476,05/12/23 17:24:27,STABLE BEAMS,6800,0.000443728,0.000429602,57.4,PLTZERO
367413:8754,68:68,05/12/23 18:13:16,STABLE BEAMS,6800,0.000435441,0.000320935,56.3,PLTZERO
367413:8754,69:69,05/12/23 18:13:39,STABLE BEAMS,6800,0.000434485,0.000423116,56.2,PLTZERO
367413:8754,70:70,05/12/23 18:14:02,STABLE BEAMS,6800,0.000434513,0.000424812,56.2,PLTZERO
367413:8754,71:71,05/12/23 18:14:26,STABLE BEAMS,6800,0.000434387,0.000420458,56.1,PLTZERO
367413:8754,72:72,05/12/23 18:14:49,STABLE BEAMS,6800,0.000434138,0.000424926,56.1,PLTZERO
367413:8754,73:73,05/12/23 18:15:12,STABLE BEAMS,6800,0.000434237,0.000424386,56.1,PLTZERO
367413:8754,74:74,05/12/23 18:15:36,STABLE BEAMS,6800,0.000434369,0.000332139,56.1,PLTZERO
367413:8754,75:75,05/12/23 18:15:59,STABLE BEAMS,6800,0.000434115,0.000424288,56.1,PLTZERO
367413:8754,76:76,05/12/23 18:16:22,STABLE BEAMS,6800,0.000433720,0.000424446,56.1,PLTZERO
367413:8754,77:77,05/12/23 18:16:46,STABLE BEAMS,6800,0.000434848,0.000386610,56.2,PLTZERO
367413:8754,78:78,05/12/23 18:17:09,STABLE BEAMS,6800,0.000449187,0.000402473,58.1,PLTZERO
367413:8754,79:79,05/12/23 18:17:32,STABLE BEAMS,6800,0.000452326,0.000231907,58.5,PLTZERO
367413:8754,80:80,05/12/23 18:17:56,STABLE BEAMS,6800,0.000451701,0.000351456,58.4,PLTZERO
367413:8754,81:81,05/12/23 18:18:19,STABLE BEAMS,6800,0.000451459,0.000321897,58.4,PLTZERO
367413:8754,82:82,05/12/23 18:18:42,STABLE BEAMS,6800,0.000451389,0.000210163,58.3,PLTZERO
367413:8754,83:83,05/12/23 18:19:05,STABLE BEAMS,6800,0.000451234,0.000375469,58.3,PLTZERO
367413:8754,84:84,05/12/23 18:19:29,STABLE BEAMS,6800,0.000451454,0.000243367,58.4,PLTZERO
367413:8754,85:85,05/12/23 18:19:52,STABLE BEAMS,6800,0.000451055,0.000330380,58.3,PLTZERO
367413:8754,86:86,05/12/23 18:20:15,STABLE BEAMS,6800,0.000451042,0.000418107,58.3,PLTZERO
367413:8754,87:87,05/12/23 18:20:39,STABLE BEAMS,6800,0.000450556,0.000434005,58.2,PLTZERO
367413:8754,88:88,05/12/23 18:21:02,STABLE BEAMS,6800,0.000450493,0.000429713,58.2,PLTZERO
367413:8754,89:89,05/12/23 18:21:25,STABLE BEAMS,6800,0.000450315,0.000434725,58.2,PLTZERO
367413:8754,90:90,05/12/23 18:21:49,STABLE BEAMS,6800,0.000450217,0.000334813,58.2,PLTZERO
367413:8754,91:91,05/12/23 18:22:12,STABLE BEAMS,6800,0.000450070,0.000434708,58.2,PLTZERO
367413:8754,92:92,05/12/23 18:22:35,STABLE BEAMS,6800,0.000450047,0.000428377,58.2,PLTZERO
367413:8754,93:93,05/12/23 18:22:59,STABLE BEAMS,6800,0.000449660,0.000434178,58.1,PLTZERO
367413:8754,94:94,05/12/23 18:23:22,STABLE BEAMS,6800,0.000449374,0.000429107,58.1,PLTZERO
367413:8754,95:95,05/12/23 18:23:45,STABLE BEAMS,6800,0.000449432,0.000429464,58.1,PLTZERO
367413:8754,96:96,05/12/23 18:24:09,STABLE BEAMS,6800,0.000449229,0.000434231,58.1,PLTZERO
367413:8754,97:97,05/12/23 18:24:32,STABLE BEAMS,6800,0.000448750,0.000399302,58.0,PLTZERO
367413:8754,98:98,05/12/23 18:24:55,STABLE BEAMS,6800,0.000448381,0.000185345,58.0,PLTZERO
367413:8754,99:99,05/12/23 18:25:18,STABLE BEAMS,6800,0.000448609,0.000433654,58.0,PLTZERO
367413:8754,100:100,05/12/23 18:25:42,STABLE BEAMS,6800,0.000448248,0.000433064,57.9,PLTZERO
367413:8754,101:101,05/12/23 18:26:05,STABLE BEAMS,6800,0.000447904,0.000432959,57.9,PLTZERO
367413:8754,102:102,05/12/23 18:26:28,STABLE BEAMS,6800,0.000447587,0.000432935,57.9,PLTZERO
367413:8754,103:103,05/12/23 18:26:52,STABLE BEAMS,6800,0.000447145,0.000432617,57.8,PLTZERO
367413:8754,104:104,05/12/23 18:27:15,STABLE BEAMS,6800,0.000446008,0.000431621,57.6,PLTZERO
367413:8754,105:105,05/12/23 18:27:38,STABLE BEAMS,6800,0.000445000,0.000430760,57.5,PLTZERO
367413:8754,106:106,05/12/23 18:28:02,STABLE BEAMS,6800,0.000444981,0.000331250,57.5,PLTZERO
367413:8754,107:107,05/12/23 18:28:25,STABLE BEAMS,6800,0.000444734,0.000346631,57.5,PLTZERO
367413:8754,108:108,05/12/23 18:28:48,STABLE BEAMS,6800,0.000443759,0.000265334,57.4,PLTZERO
367413:8754,109:109,05/12/23 18:29:12,STABLE BEAMS,6800,0.000443072,0.000428248,57.3,PLTZERO
367413:8754,110:110,05/12/23 18:29:35,STABLE BEAMS,6800,0.000443404,0.000429248,57.3,PLTZERO
367413:8754,111:111,05/12/23 18:29:58,STABLE BEAMS,6800,0.000443477,0.000404902,57.3,PLTZERO
367413:8754,112:112,05/12/23 18:30:21,STABLE BEAMS,6800,0.000442842,0.000407186,57.2,PLTZERO
367413:8754,113:113,05/12/23 18:30:45,STABLE BEAMS,6800,0.000442543,0.000428553,57.2,PLTZERO
367413:8754,114:114,05/12/23 18:31:08,STABLE BEAMS,6800,0.000442032,0.000428045,57.1,PLTZERO
367413:8754,115:115,05/12/23 18:31:31,STABLE BEAMS,6800,0.000441200,0.000427415,57.0,PLTZERO
367413:8754,116:116,05/12/23 18:31:55,STABLE BEAMS,6800,0.000440289,0.000426646,56.9,PLTZERO
367413:8754,117:117,05/12/23 18:32:18,STABLE BEAMS,6800,0.000439414,0.000425857,56.8,PLTZERO
367413:8754,118:118,05/12/23 18:32:41,STABLE BEAMS,6800,0.000438303,0.000425041,56.7,PLTZERO
367413:8754,119:119,05/12/23 18:33:05,STABLE BEAMS,6800,0.000437497,0.000424319,56.5,PLTZERO
367413:8754,120:120,05/12/23 18:33:28,STABLE BEAMS,6800,0.000436792,0.000423774,56.5,PLTZERO
367413:8754,121:121,05/12/23 18:33:51,STABLE BEAMS,6800,0.000436768,0.000423632,56.5,PLTZERO
367413:8754,122:122,05/12/23 18:34:15,STABLE BEAMS,6800,0.000436381,0.000423298,56.4,PLTZERO
367413:8754,123:123,05/12/23 18:34:38,STABLE BEAMS,6800,0.000435358,0.000422413,56.3,PLTZERO
367413:8754,124:124,05/12/23 18:35:01,STABLE BEAMS,6800,0.000434616,0.000421772,56.2,PLTZERO
367413:8754,125:125,05/12/23 18:35:25,STABLE BEAMS,6800,0.000435298,0.000422321,56.3,PLTZERO
367413:8754,126:126,05/12/23 18:35:48,STABLE BEAMS,6800,0.000435123,0.000422083,56.2,PLTZERO
367413:8754,127:127,05/12/23 18:36:11,STABLE BEAMS,6800,0.000434701,0.000415717,56.2,PLTZERO
367413:8754,128:128,05/12/23 18:36:34,STABLE BEAMS,6800,0.000434360,0.000380063,56.1,PLTZERO
367413:8754,129:129,05/12/23 18:36:58,STABLE BEAMS,6800,0.000434846,0.000421819,56.2,PLTZERO
367413:8754,130:130,05/12/23 18:37:21,STABLE BEAMS,6800,0.000434593,0.000421668,56.2,PLTZERO
367413:8754,131:131,05/12/23 18:37:44,STABLE BEAMS,6800,0.000434585,0.000421793,56.2,PLTZERO
367413:8754,132:132,05/12/23 18:38:08,STABLE BEAMS,6800,0.000434577,0.000421878,56.2,PLTZERO
367413:8754,133:133,05/12/23 18:38:31,STABLE BEAMS,6800,0.000434298,0.000421574,56.1,PLTZERO
367413:8754,134:134,05/12/23 18:38:54,STABLE BEAMS,6800,0.000434028,0.000421398,56.1,PLTZERO
367413:8754,135:135,05/12/23 18:39:18,STABLE BEAMS,6800,0.000433638,0.000421028,56.1,PLTZERO
367413:8754,136:136,05/12/23 18:39:41,STABLE BEAMS,6800,0.000432776,0.000420205,55.9,PLTZERO
367413:8754,137:137,05/12/23 18:40:04,STABLE BEAMS,6800,0.000432544,0.000374450,55.9,PLTZERO
367413:8754,138:138,05/12/23 18:40:28,STABLE BEAMS,6800,0.000432874,0.000323911,56.0,PLTZERO
367413:8754,139:139,05/12/23 18:40:51,STABLE BEAMS,6800,0.000432945,0.000420440,56.0,PLTZERO
367413:8754,140:140,05/12/23 18:41:14,STABLE BEAMS,6800,0.000432655,0.000420170,55.9,PLTZERO
367413:8754,141:141,05/12/23 18:41:38,STABLE BEAMS,6800,0.000432581,0.000419964,55.9,PLTZERO
367413:8754,142:142,05/12/23 18:42:01,STABLE BEAMS,6800,0.000432274,0.000419658,55.9,PLTZERO
367413:8754,143:143,05/12/23 18:42:24,STABLE BEAMS,6800,0.000431978,0.000419447,55.8,PLTZERO
367413:8754,144:144,05/12/23 18:42:47,STABLE BEAMS,6800,0.000431718,0.000419280,55.8,PLTZERO
367413:8754,145:145,05/12/23 18:43:11,STABLE BEAMS,6800,0.000431474,0.000173920,55.8,PLTZERO
367413:8754,146:146,05/12/23 18:43:34,STABLE BEAMS,6800,0.000430774,0.000375765,55.7,PLTZERO
367413:8754,147:147,05/12/23 18:43:57,STABLE BEAMS,6800,0.000430358,0.000417816,55.6,PLTZERO
367413:8754,148:148,05/12/23 18:44:21,STABLE BEAMS,6800,0.000431122,0.000418575,55.7,PLTZERO
367413:8754,149:149,05/12/23 18:44:44,STABLE BEAMS,6800,0.000430561,0.000418132,55.7,PLTZERO
367413:8754,150:150,05/12/23 18:45:07,STABLE BEAMS,6800,0.000430202,0.000341820,55.6,PLTZERO
367413:8754,151:151,05/12/23 18:45:31,STABLE BEAMS,6800,0.000430445,0.000237893,55.6,PLTZERO
367413:8754,152:152,05/12/23 18:45:54,STABLE BEAMS,6800,0.000430265,0.000417542,55.6,PLTZERO
367413:8754,153:153,05/12/23 18:46:17,STABLE BEAMS,6800,0.000430022,0.000417693,55.6,PLTZERO
367413:8754,154:154,05/12/23 18:46:41,STABLE BEAMS,6800,0.000429799,0.000417535,55.6,PLTZERO
367413:8754,155:155,05/12/23 18:47:04,STABLE BEAMS,6800,0.000429360,0.000409079,55.5,PLTZERO
367413:8754,156:156,05/12/23 18:47:27,STABLE BEAMS,6800,0.000428966,0.000175701,55.4,PLTZERO
367413:8754,157:157,05/12/23 18:47:50,STABLE BEAMS,6800,0.000428223,0.000404689,55.4,PLTZERO
367413:8754,158:158,05/12/23 18:48:14,STABLE BEAMS,6800,0.000428156,0.000411834,55.3,PLTZERO
367413:8754,159:159,05/12/23 18:48:37,STABLE BEAMS,6800,0.000428242,0.000402251,55.4,PLTZERO
367413:8754,160:160,05/12/23 18:49:00,STABLE BEAMS,6800,0.000427843,0.000402518,55.3,PLTZERO
367413:8754,161:161,05/12/23 18:49:24,STABLE BEAMS,6800,0.000427215,0.000377058,55.2,PLTZERO
367413:8754,162:162,05/12/23 18:49:47,STABLE BEAMS,6800,0.000427284,0.000391784,55.2,PLTZERO
367413:8754,163:163,05/12/23 18:50:10,STABLE BEAMS,6800,0.000427538,0.000415481,55.3,PLTZERO
367413:8754,164:164,05/12/23 18:50:34,STABLE BEAMS,6800,0.000427061,0.000407216,55.2,PLTZERO
367413:8754,165:165,05/12/23 18:50:57,STABLE BEAMS,6800,0.000426792,0.000414875,55.2,PLTZERO
367413:8754,166:166,05/12/23 18:51:20,STABLE BEAMS,6800,0.000426845,0.000411130,55.2,PLTZERO
367413:8754,167:167,05/12/23 18:51:44,STABLE BEAMS,6800,0.000426767,0.000003109,55.2,PLTZERO
367413:8754,168:168,05/12/23 18:52:07,STABLE BEAMS,6800,0.000426587,0,55.1,PLTZERO
367413:8754,169:169,05/12/23 18:52:30,STABLE BEAMS,6800,0.000426480,0.000330196,55.1,PLTZERO
367413:8754,170:170,05/12/23 18:52:54,STABLE BEAMS,6800,0.000426155,0.000414261,55.1,PLTZERO
367413:8754,171:171,05/12/23 18:53:17,STABLE BEAMS,6800,0.000425380,0.000407711,55.0,PLTZERO
367413:8754,172:172,05/12/23 18:53:40,STABLE BEAMS,6800,0.000424664,0.000412989,54.9,PLTZERO
367413:8754,173:173,05/12/23 18:54:04,STABLE BEAMS,6800,0.000424136,0.000411786,54.8,PLTZERO
367413:8754,174:174,05/12/23 18:54:27,STABLE BEAMS,6800,0.000423029,0.000411405,54.7,PLTZERO
367413:8754,175:175,05/12/23 18:54:50,STABLE BEAMS,6800,0.000423242,0.000411680,54.7,PLTZERO
367413:8754,176:176,05/12/23 18:55:13,STABLE BEAMS,6800,0.000423390,0.000407082,54.7,PLTZERO
367413:8754,177:177,05/12/23 18:55:37,STABLE BEAMS,6800,0.000422564,0.000411061,54.6,PLTZERO
367413:8754,178:178,05/12/23 18:56:00,STABLE BEAMS,6800,0.000421747,0.000410387,54.5,PLTZERO
367413:8754,179:179,05/12/23 18:56:23,STABLE BEAMS,6800,0.000422205,0.000406153,54.6,PLTZERO
367413:8754,180:180,05/12/23 18:56:47,STABLE BEAMS,6800,0.000422468,0.000411071,54.6,PLTZERO
367413:8754,181:181,05/12/23 18:57:10,STABLE BEAMS,6800,0.000422352,0.000407993,54.6,PLTZERO
367413:8754,182:182,05/12/23 18:57:33,STABLE BEAMS,6800,0.000422029,0.000407041,54.6,PLTZERO
367413:8754,183:183,05/12/23 18:57:57,STABLE BEAMS,6800,0.000421483,0.000398138,54.5,PLTZERO
367413:8754,184:184,05/12/23 18:58:20,STABLE BEAMS,6800,0.000421262,0.000398129,54.5,PLTZERO
367413:8754,185:185,05/12/23 18:58:43,STABLE BEAMS,6800,0.000421606,0.000398036,54.5,PLTZERO
367413:8754,186:186,05/12/23 18:59:07,STABLE BEAMS,6800,0.000421296,0.000400962,54.5,PLTZERO
367413:8754,187:187,05/12/23 18:59:30,STABLE BEAMS,6800,0.000421473,0.000407165,54.5,PLTZERO
367413:8754,188:188,05/12/23 18:59:53,STABLE BEAMS,6800,0.000421321,0.000401823,54.5,PLTZERO
367413:8754,189:189,05/12/23 19:00:17,STABLE BEAMS,6800,0.000421334,0.000401277,54.5,PLTZERO
367413:8754,190:190,05/12/23 19:00:40,STABLE BEAMS,6800,0.000421143,0.000406891,54.4,PLTZERO
367413:8754,191:191,05/12/23 19:01:03,STABLE BEAMS,6800,0.000420759,0.000406561,54.4,PLTZERO
367413:8754,192:192,05/12/23 19:01:26,STABLE BEAMS,6800,0.000420731,0.000406432,54.4,PLTZERO
367413:8754,193:193,05/12/23 19:01:50,STABLE BEAMS,6800,0.000420552,0.000406464,54.4,PLTZERO
367413:8754,194:194,05/12/23 19:02:13,STABLE BEAMS,6800,0.000419946,0.000405988,54.3,PLTZERO
367413:8754,195:195,05/12/23 19:02:36,STABLE BEAMS,6800,0.000419596,0.000405714,54.2,PLTZERO
367413:8754,196:196,05/12/23 19:03:00,STABLE BEAMS,6800,0.000418696,0.000397214,54.1,PLTZERO
367413:8754,197:197,05/12/23 19:03:23,STABLE BEAMS,6800,0.000418520,0.000404703,54.1,PLTZERO
367413:8754,198:198,05/12/23 19:03:46,STABLE BEAMS,6800,0.000419082,0.000405319,54.2,PLTZERO
367413:8754,199:199,05/12/23 19:04:10,STABLE BEAMS,6800,0.000418759,0.000404973,54.1,PLTZERO
367413:8754,200:200,05/12/23 19:04:33,STABLE BEAMS,6800,0.000418682,0.000404814,54.1,PLTZERO
367413:8754,201:201,05/12/23 19:04:56,STABLE BEAMS,6800,0.000418609,0.000382455,54.1,PLTZERO
367413:8754,202:202,05/12/23 19:05:19,STABLE BEAMS,6800,0.000418642,0.000201940,54.1,PLTZERO
367413:8754,203:203,05/12/23 19:05:43,STABLE BEAMS,6800,0.000418551,0.000404883,54.1,PLTZERO
367413:8754,204:204,05/12/23 19:06:06,STABLE BEAMS,6800,0.000418360,0.000404724,54.1,PLTZERO
367413:8754,205:205,05/12/23 19:06:29,STABLE BEAMS,6800,0.000418038,0.000404378,54.0,PLTZERO
367413:8754,206:206,05/12/23 19:06:53,STABLE BEAMS,6800,0.000417688,0.000332492,54.0,PLTZERO
367413:8754,207:207,05/12/23 19:07:16,STABLE BEAMS,6800,0.000417879,0.000237013,54.0,PLTZERO
367413:8754,208:208,05/12/23 19:07:39,STABLE BEAMS,6800,0.000417755,0.000404251,54.0,PLTZERO
367413:8754,209:209,05/12/23 19:08:03,STABLE BEAMS,6800,0.000417280,0.000403703,53.9,PLTZERO
367413:8754,210:210,05/12/23 19:08:26,STABLE BEAMS,6800,0.000417196,0.000403613,53.9,PLTZERO
367413:8754,211:211,05/12/23 19:08:49,STABLE BEAMS,6800,0.000417269,0.000403837,53.9,PLTZERO
367413:8754,212:212,05/12/23 19:09:13,STABLE BEAMS,6800,0.000416982,0.000127994,53.9,PLTZERO
367413:8754,213:213,05/12/23 19:09:36,STABLE BEAMS,6800,0.000416783,0.000394920,53.9,PLTZERO
367413:8754,214:214,05/12/23 19:09:59,STABLE BEAMS,6800,0.000416525,0.000403277,53.8,PLTZERO
367413:8754,215:215,05/12/23 19:10:23,STABLE BEAMS,6800,0.000416168,0.000402885,53.8,PLTZERO
367413:8754,216:216,05/12/23 19:10:46,STABLE BEAMS,6800,0.000415439,0.000402319,53.7,PLTZERO
367413:8754,217:217,05/12/23 19:11:09,STABLE BEAMS,6800,0.000414936,0.000366725,53.6,PLTZERO
367413:8754,218:218,05/12/23 19:11:32,STABLE BEAMS,6800,0.000415008,0.000128160,53.6,PLTZERO
367413:8754,219:219,05/12/23 19:11:56,STABLE BEAMS,6800,0.000414910,0.000373328,53.6,PLTZERO
367413:8754,220:220,05/12/23 19:12:19,STABLE BEAMS,6800,0.000414190,0.000175396,53.5,PLTZERO
367413:8754,221:221,05/12/23 19:12:42,STABLE BEAMS,6800,0.000413597,0.000400878,53.5,PLTZERO
367413:8754,222:222,05/12/23 19:13:06,STABLE BEAMS,6800,0.000414199,0.000401390,53.5,PLTZERO
367413:8754,223:223,05/12/23 19:13:29,STABLE BEAMS,6800,0.000413742,0.000400916,53.5,PLTZERO
367413:8754,224:224,05/12/23 19:13:52,STABLE BEAMS,6800,0.000413310,0.000400702,53.4,PLTZERO
367413:8754,225:225,05/12/23 19:14:16,STABLE BEAMS,6800,0.000413015,0.000400329,53.4,PLTZERO
367413:8754,226:226,05/12/23 19:14:39,STABLE BEAMS,6800,0.000413803,0.000401028,53.5,PLTZERO
367413:8754,227:227,05/12/23 19:15:02,STABLE BEAMS,6800,0.000412577,0.000400037,53.3,PLTZERO
367413:8754,228:228,05/12/23 19:15:26,STABLE BEAMS,6800,0.000412278,0.000399795,53.3,PLTZERO
